SECCODE,DATE,OBPLOTNO,BUYSELLOBP,TRADESNOTRADES,BUYSELLYIELD,OBPTDVOLRATIO,MINMAXRATIO
LKOH,2007-10-08,37510,S,TRUE,-2.092730322222664,0.0038606478002096,2173
LKOH,2007-10-08,37553,B,TRUE,82.97701470287367,5.7561942526754106e-5,2172.14
LKOH,2007-10-08,37565,S,TRUE,-11.005914280461308,0.00427880360069959,2173.59
LKOH,2007-10-08,37600,B,TRUE,1.6060423355539597,2.4262659634846e-4,2172.2
LKOH,2007-10-08,37705,B,TRUE,0.04555934449766367,0.00360003640149089,2172.99
LKOH,2007-10-08,37787,B,TRUE,0.01381660756229824,9.9261410413845e-4,2171.3
LKOH,2007-10-08,37791,B,TRUE,100,0.00161984703272137,2171.24
LKOH,2007-10-08,37813,S,TRUE,-100,5.8689545537518e-4,2173
LKOH,2007-10-08,37815,B,TRUE,3.936194724259664,8.4026175906303e-4,2172.33
LKOH,2007-10-08,37822,B,TRUE,0.0012140435841418,0.0023362525972328,2173.35
LKOH,2007-10-08,37867,B,TRUE,83.34875683506675,4.3536827217217e-4,2172.01
LKOH,2007-10-08,37959,B,TRUE,9.2037809131907e-4,0.01605287668537936,2173.02
LKOH,2007-10-08,38056,B,TRUE,-8.7120148385371e-4,0.00548413029305536,2173.5
LKOH,2007-10-08,38089,B,TRUE,1.1980406125181224,2.7724834326439e-4,2172.01
LKOH,2007-10-08,38092,S,TRUE,-0.4520737588211718,0.00436622784607849,2173
LKOH,2007-10-08,38126,B,TRUE,28.356791835826257,0.00331454657592629,2171.51
LKOH,2007-10-08,38161,S,TRUE,-100,0.00578807859424343,2171.84
LKOH,2007-10-08,38259,B,TRUE,0,0.00481049104051896,2173
LKOH,2007-10-08,38300,B,TRUE,-4.6040727628664e-4,0.00493147283112024,2171.99
LKOH,2007-10-08,38355,B,TRUE,0.9106731076550156,6.5833799433876e-4,2172.1
LKOH,2007-10-08,38391,B,TRUE,2.9171365787301293,8.3143789821146e-4,2171.11
LKOH,2007-10-08,38431,S,TRUE,-0.19226427255985284,0.00966540896095095,2172
LKOH,2007-10-08,38476,S,TRUE,0,4.902383223957e-4,2172.6
LKOH,2007-10-08,38481,B,TRUE,0.08433360261527326,0.00732320548786504,2172.1
LKOH,2007-10-08,38556,B,TRUE,0.00114724098971343,0.00542510120070643,2172.73
LKOH,2007-10-08,38604,S,TRUE,-15.613391049822877,1.0232935932531e-4,2173.7
LKOH,2007-10-08,38609,B,TRUE,0.3992028603796171,0.00190481212625369,2173.11
LKOH,2007-10-08,38616,S,TRUE,0,4.077022203099e-4,2173
LKOH,2007-10-08,38636,S,TRUE,-11.76467881215993,0.00742351337691836,2173
LKOH,2007-10-08,38679,B,TRUE,87.72073056256879,5.5670462402867e-4,2168
LKOH,2007-10-08,38718,S,TRUE,-19.99400952025474,0.00427470726125059,2170.11
LKOH,2007-10-08,38819,S,TRUE,0.03663378494536255,0.01896738318380757,2172
LKOH,2007-10-08,38892,B,TRUE,1.821369087096906,0.00343632495506609,2168.31
LKOH,2007-10-08,38935,B,TRUE,0.11862396204033215,9.867122895978602e-5,2169
LKOH,2007-10-08,39007,B,TRUE,0.0072992981148658,0.00166214431250128,2169.3
LKOH,2007-10-08,39054,B,TRUE,-0.046072333563695,0.00930805567078051,2170.5
LKOH,2007-10-08,39128,B,TRUE,4.6082736946918e-4,0.01759256254111651,2170.01
LKOH,2007-10-08,39170,S,TRUE,0.03833565688090891,0.00299181711095247,2171.6
LKOH,2007-10-08,39227,B,TRUE,-1.8286884981140972e-6,0.00284734602744195,2170
LKOH,2007-10-08,39236,B,TRUE,57.15402241155971,0.00475917527663387,2169.04
LKOH,2007-10-08,39293,B,TRUE,88.35832709879031,0.01108748638788793,2169
LKOH,2007-10-08,39337,B,TRUE,0.12848915426446908,1.1517990235276e-4,2170
LKOH,2007-10-08,39343,S,TRUE,-1.8803424328376512,5.6015715812394e-4,2171
LKOH,2007-10-08,39376,S,TRUE,0.00102038465718641,4.6463593888476e-4,2171.58
LKOH,2007-10-08,39381,B,TRUE,50,0.0022486404078356,2169.06
LKOH,2007-10-08,39395,B,TRUE,0.00148922441495989,5.8757423911637e-4,2169.16
LKOH,2007-10-08,39421,B,TRUE,4.337121873378637,0.00208792334164939,2172.1
LKOH,2007-10-08,39484,B,TRUE,12.903240678292777,5.4543843367715e-4,2169.07
LKOH,2007-10-08,39541,S,TRUE,-0.04608082576839777,0.00236265807256204,2170.1
LKOH,2007-10-08,39575,S,TRUE,-6.787330316742081,3.9924235716097e-4,2170
LKOH,2007-10-08,39585,B,TRUE,-0.02139106462037507,0.00223138692513293,2169.13
LKOH,2007-10-08,39587,B,TRUE,0.4054643260735411,0.00418630931851416,2170.01
LKOH,2007-10-08,39693,S,TRUE,-1.0142776158021334,0.00467456433082877,2172.13
LKOH,2007-10-08,39708,B,TRUE,100,6.9220097089156e-4,2169.28
LKOH,2007-10-08,39735,S,TRUE,-100,0.00149444130651582,2170.9
LKOH,2007-10-08,39746,B,TRUE,8.536585365853659,9.303119078553e-4,2170
LKOH,2007-10-08,39788,B,TRUE,87.83012349942712,2.5981299334826664e-5,2170.1
LKOH,2007-10-08,39809,B,TRUE,3.8840162860167537,0.01578056339838845,2171
LKOH,2007-10-08,39856,B,TRUE,0.001152047187857,0.00174333513299028,2170.05
LKOH,2007-10-08,39870,B,TRUE,40.00140457541363,3.832054712178769e-5,2170.07
LKOH,2007-10-08,39886,B,TRUE,-0.03777130854553579,1.3452898719094e-4,2170.96
LKOH,2007-10-08,39912,B,TRUE,9.2124294097512e-4,0.0149413966101887,2170.98
LKOH,2007-10-08,39968,B,TRUE,4.104940008179297,0.00175272935529151,2171.25
LKOH,2007-10-08,40022,B,TRUE,0.04009910003734633,1.7733050844849e-4,2172
LKOH,2007-10-08,40114,B,TRUE,0.02945101467948427,0.01436794858256552,2173.1
LKOH,2007-10-08,40188,B,TRUE,3.215219753212249,7.9811758270409e-4,2174
LKOH,2007-10-08,40255,B,TRUE,29.95139347415758,4.3299076791458e-4,2173.82
LKOH,2007-10-08,40264,B,TRUE,3.576979206239956,0.00580605809277112,2174.95
LKOH,2007-10-08,40322,B,TRUE,0.00592763328427133,0.0201244816571953,2177
LKOH,2007-10-08,40375,S,TRUE,0.00550558559688708,0.00319695026770826,2176.99
LKOH,2007-10-08,40411,S,TRUE,0.04292780262708149,0.00135046856541049,2176.78
LKOH,2007-10-08,40598,S,TRUE,-68.96551724137932,0.00582682067237205,2175.98
LKOH,2007-10-08,40656,B,TRUE,100,0.00215388493604525,2174.2
LKOH,2007-10-08,40706,B,TRUE,0.04847171572916305,0.03604310030569323,2175.4
LKOH,2007-10-08,40881,B,TRUE,2.6961327513182023,0.00291728742051893,2177.77
LKOH,2007-10-08,40889,B,TRUE,-0.00110886963356068,0.0010676295060457,2177
LKOH,2007-10-08,41057,B,TRUE,4.5913471472666e-4,0.0112191974555104,2178.01
LKOH,2007-10-08,41128,B,TRUE,-0.0091317789118347,0.03633377936853525,2179.58
LKOH,2007-10-08,41172,B,TRUE,100,0.04746925896766225,2177.5
LKOH,2007-10-08,41214,B,TRUE,0.32422205077335436,0.00769739735905912,2177.52
LKOH,2007-10-08,41224,B,TRUE,39.950379852153155,0.01650394296802119,2179
LKOH,2007-10-08,41237,S,TRUE,-0.00813007343111663,0.0404139712441561,2178.3
LKOH,2007-10-08,41290,B,TRUE,0.0922437253615274,0.03712199981970914,2179.01
LKOH,2007-10-08,41316,B,TRUE,0.09224330203484886,0.00154769395515744,2179.02
LKOH,2007-10-08,41323,S,TRUE,0.16832968297355708,0.0231316463140701,2180.89
LKOH,2007-10-08,41339,B,TRUE,0.00137675938377168,0.00150196792401221,2179.03
LKOH,2007-10-08,41409,B,TRUE,15.105959384408472,0.00904420000280177,2180.62
LKOH,2007-10-08,41457,B,TRUE,-3.9616346956661e-4,0.06338109559005169,2180
LKOH,2007-10-08,41497,B,TRUE,15.64717836783235,0.01763117138896458,2180.03
LKOH,2007-10-08,41503,B,TRUE,-0.01863292288594973,0.01631434663062314,2182
LKOH,2007-10-08,41540,B,TRUE,0.2536282352914119,0.05535722760317039,2181
LKOH,2007-10-08,41549,B,TRUE,80.0009922443481,0.03325142259685786,2180.11
LKOH,2007-10-08,41615,B,TRUE,-0.05273221663312092,0.00280387457728165,2180.83
LKOH,2007-10-08,41678,S,TRUE,-7.730826068946095,0.01243408339775404,2180.99
LKOH,2007-10-08,41689,B,TRUE,0.11787866324180496,0.00259803124428036,2181.01
LKOH,2007-10-08,41752,B,TRUE,9.1780168141184e-4,0.02589993592031167,2179.12
LKOH,2007-10-08,41756,B,TRUE,78.4313267655434,0.03863314458047497,2180
LKOH,2007-10-08,41774,S,TRUE,-100,0.01323185940702101,2180.5
LKOH,2007-10-08,41869,B,TRUE,0.00134066509134503,0.01026623434267992,2181
LKOH,2007-10-08,41888,S,TRUE,-100,6.5223013851058e-4,2180.94
LKOH,2007-10-08,41968,B,TRUE,100,0.00709550664989414,2180.01
LKOH,2007-10-08,41983,B,TRUE,0.00851352438347694,0.0074395537443721,2181.79
LKOH,2007-10-08,42155,S,TRUE,-100,0.02707059893027282,2182.95
LKOH,2007-10-08,42162,S,TRUE,-1.8955682783018808,0.00242141034033713,2183.01
LKOH,2007-10-08,42175,S,TRUE,0.01374444495350629,0.00427576070817555,2182.7
LKOH,2007-10-08,42180,B,TRUE,0.0522592978000611,0.00399964120109518,2181.43
LKOH,2007-10-08,42209,B,TRUE,0.06417043667982578,0.08894447961069502,2181.69
LKOH,2007-10-08,42228,S,TRUE,-100,0.06854505960987907,2182.5
LKOH,2007-10-08,42390,B,TRUE,0.812402959682913,0.00916757602538968,2184.01
LKOH,2007-10-08,42426,S,TRUE,0.00251839573612998,0.00443873348981701,2183.93
LKOH,2007-10-08,42444,S,TRUE,-100,0.00990327738130504,2183.89
LKOH,2007-10-08,42461,S,TRUE,-100,0.02240516468789248,2183.8
LKOH,2007-10-08,42513,S,TRUE,-100,0.03230430576685186,2183.75
LKOH,2007-10-08,42532,S,TRUE,0.0073154059948548,0.00559598246438984,2182.98
LKOH,2007-10-08,42573,S,TRUE,0.01119624502046182,0.00101645485065436,2182.77
LKOH,2007-10-08,42630,B,TRUE,0.02944937155789237,0.00721265791528095,2181.91
LKOH,2007-10-08,42671,B,TRUE,87.75515472475321,0.00550978639241914,2181.92
LKOH,2007-10-08,42717,B,TRUE,0.00457746285613507,0.02622038065424205,2182
LKOH,2007-10-08,42729,B,TRUE,0.00482276765324511,6.5045015207309e-4,2182.11
LKOH,2007-10-08,42808,B,TRUE,2.308807281170026,0.00113004109034203,2185.6
LKOH,2007-10-08,42818,B,TRUE,10.436093789765348,0.01229701945046294,2184.35
LKOH,2007-10-08,42859,B,TRUE,20.4572993389914,0.00473992301129107,2184.49
LKOH,2007-10-08,42888,S,TRUE,-0.32911367250322754,0.00117468073639872,2185.58
LKOH,2007-10-08,42916,S,TRUE,0.00503227518311202,0.00341115232789887,2185.89
LKOH,2007-10-08,43019,S,TRUE,-5.790468549375508,3.8397133033516e-4,2184.98
LKOH,2007-10-08,43022,S,TRUE,-0.00118608065313822,0.01097585074561489,2181.06
LKOH,2007-10-08,43039,S,TRUE,0.00457686850656364,0.00278809879090937,2184.9
LKOH,2007-10-08,43094,B,TRUE,0.09651259523661827,0.02843968758047037,2185.01
LKOH,2007-10-08,43154,B,TRUE,66.66753136766451,0.00949700838274785,2184.5
LKOH,2007-10-08,43164,S,TRUE,-0.00420111653969534,0.01766432300523935,2185.6
LKOH,2007-10-08,43171,B,TRUE,0.1404989313843567,0.04721494294077447,2185.07
LKOH,2007-10-08,43186,S,TRUE,-0.33222591362126247,0.00257346038588514,2186
LKOH,2007-10-08,43212,B,TRUE,2.915672437346802,0.00861178424867024,2186.01
LKOH,2007-10-08,43320,S,TRUE,-1.9078792518299656,0.00830931908991568,2187.2
LKOH,2007-10-08,43404,S,TRUE,-100,0.03179853556595848,2185.6
LKOH,2007-10-08,43444,B,TRUE,0,0.00188424086100168,2185.5
LKOH,2007-10-08,43459,B,TRUE,83.08863362049121,0.00433826133218774,2182.21
LKOH,2007-10-08,43594,B,TRUE,0.01742851042878888,0.00817066562621041,2185.8
LKOH,2007-10-08,43623,B,TRUE,-0.00914996797510376,0.01141420849051158,2185.8
LKOH,2007-10-08,43652,S,TRUE,-4.255368884840352,0.00246869354906903,2184.98
LKOH,2007-10-08,43803,B,TRUE,6.2432827773013315,0.00494234301630295,2184
LKOH,2007-10-08,43901,B,TRUE,30.556100390930276,0.01115042226409376,2185.02
LKOH,2007-10-08,43909,S,TRUE,-0.6046603955755274,0.01360032477321781,2185.92
LKOH,2007-10-08,43922,B,TRUE,100.00000000000004,0.01902947360072703,2183.18
LKOH,2007-10-08,43924,S,TRUE,-100,0.00204335464365318,2185.9
LKOH,2007-10-08,43959,S,TRUE,-100,7.049096748042e-4,2185.9
LKOH,2007-10-08,44004,S,TRUE,0.01285047642262515,0.01007853210529253,2185.92
LKOH,2007-10-08,44158,B,TRUE,0.0338558108466598,0.03630328593256276,2185.74
LKOH,2007-10-08,44178,B,TRUE,0.6091696056428425,0.08626648668380145,2183.3
LKOH,2007-10-08,44192,B,TRUE,-9.157509157509158e-5,0.02557563565386548,2184
LKOH,2007-10-08,44324,S,TRUE,-2.072424219329612,0.01195180290338938,2185.99
LKOH,2007-10-08,44351,B,TRUE,0.03434065934065934,1.7613148523948144e-5,2184
LKOH,2007-10-08,44399,B,TRUE,0.12154806076558954,0.00105679404716299,2186
LKOH,2007-10-08,44422,B,TRUE,9.1532342953299e-4,0.00154881704431602,2185.02
LKOH,2007-10-08,44427,S,TRUE,-0.11386464974473212,0.02164007794833007,2184.2
LKOH,2007-10-08,44438,B,TRUE,51.70637066821707,8.1992606985645e-4,2185.3
LKOH,2007-10-08,44491,S,TRUE,-97.8261029558754,0.00126827935605231,2185.87
LKOH,2007-10-08,44523,B,TRUE,0.46362142281975194,0.004424637589847,2185.7
LKOH,2007-10-08,44536,S,TRUE,-0.01665395215774609,0.00479244692081671,2185.59
LKOH,2007-10-08,44559,S,TRUE,0.01717456070290042,0.00169100496098711,2185.68
LKOH,2007-10-08,44622,B,TRUE,0.2888974631796114,3.3806419719023474e-5,2186.34
LKOH,2007-10-08,44700,B,TRUE,0.0531201201613686,0.00621069024345262,2183.73
LKOH,2007-10-08,44749,B,TRUE,0.9786329042359032,0.00371438110207183,2184.15
LKOH,2007-10-08,44825,B,TRUE,13.724781527078845,0.0053251144916016,2183.57
LKOH,2007-10-08,44967,S,TRUE,0.04711867043006995,0.01440370557232465,2185.97
LKOH,2007-10-08,45117,B,TRUE,0.00897888266832889,0.02602676097283673,2186.01
LKOH,2007-10-08,45135,B,TRUE,0.00503842947571351,0.0502123562723431,2183.22
LKOH,2007-10-08,45150,S,TRUE,-0.03572246393406,0.03229316503360924,2183.5
LKOH,2007-10-08,45155,S,TRUE,-0.00149652617224743,2.6481494992298e-4,2185
LKOH,2007-10-08,45158,B,TRUE,0.02335988420827024,0.00151310647686951,2183.23
LKOH,2007-10-08,45166,B,TRUE,65.94057233389047,1.1623850262702e-4,2184
LKOH,2007-10-08,45300,B,TRUE,0.00194869910415356,0.00228861696306569,2185
LKOH,2007-10-08,45311,B,TRUE,0.20985574646155952,4.393951187031e-4,2185.02
LKOH,2007-10-08,45362,B,TRUE,0.073677129429214,0.00985708939922011,2185.21
LKOH,2007-10-08,45373,S,TRUE,-0.5469398543683835,0.01269985999656361,2186.8
LKOH,2007-10-08,45411,B,TRUE,0.01195738010827651,0.00367507428384706,2185.68
LKOH,2007-10-08,45417,B,TRUE,-4.572703702618e-4,0.00828717753404813,2186.89
LKOH,2007-10-08,45436,B,TRUE,5.424336241187413e-6,4.4409279676558e-4,2186.02
LKOH,2007-10-08,45500,B,TRUE,-0.03288937235077181,8.4196224915162e-4,2186
LKOH,2007-10-08,45505,B,TRUE,12.473453206569053,0.01187817080154531,2185.17
LKOH,2007-10-08,45517,B,TRUE,0.00915206150186577,6.7512950154745e-4,2185.3
LKOH,2007-10-08,45579,B,TRUE,-0.01227873662342541,0.00134050847205924,2186.5
LKOH,2007-10-08,45588,B,TRUE,0.35335111978395006,2.8476308821259e-4,2185.3
LKOH,2007-10-08,45702,B,TRUE,1.0050251256281406,0.03493638728889473,2195
LKOH,2007-10-08,45741,B,TRUE,0.03658815458496144,0.062604913118452,2186.5
LKOH,2007-10-08,45757,B,TRUE,0.04170723123403231,0.00301744939251032,2187.87
LKOH,2007-10-08,45822,S,TRUE,-0.02746228807953961,0.00743008748052501,2188.82
LKOH,2007-10-08,45868,B,TRUE,8.052730629732414,0.01773894211801475,2186.16
LKOH,2007-10-08,45896,S,TRUE,-0.01007766103244173,0.04574740475448984,2189
LKOH,2007-10-08,45916,B,TRUE,0.011838702787207,0.06026272659729085,2188.8
LKOH,2007-10-08,45970,B,TRUE,0.01507999250569737,0.01165179336413967,2188.33
LKOH,2007-10-08,46033,B,TRUE,5.620524975078778,0.07045309201377412,2189.96
LKOH,2007-10-08,46047,B,TRUE,3.890603259531749,0.00216347256387686,2189.02
LKOH,2007-10-08,46103,B,TRUE,4.5682542871986e-4,0.02579787695255756,2189.02
LKOH,2007-10-08,46117,B,TRUE,5.2124908512112e-4,0.01014017268263197,2189.95
LKOH,2007-10-08,46121,B,TRUE,-9.132461792262322e-5,0.03157334763898756,2189.99
LKOH,2007-10-08,46186,B,TRUE,-4.5662308961311e-4,0.01152362985346009,2189.99
LKOH,2007-10-08,46436,B,TRUE,100,0.25787240902832215,2189.5
LKOH,2007-10-08,46444,B,TRUE,0,0.076732926132815,2189.98
LKOH,2007-10-08,46446,S,TRUE,-0.446101014781586,0.00642971006706234,2188.6
LKOH,2007-10-08,46543,B,TRUE,0.06408576409398696,0.15083711427018157,2191.26
LKOH,2007-10-08,46586,B,TRUE,0.04334831511944845,0.24357412781857823,2191.55
LKOH,2007-10-08,46595,B,TRUE,0.15574113550100577,6.030725353696e-4,2191.51
LKOH,2007-10-08,46600,B,TRUE,0.00273841308963283,0.06375656619157814,2191.05
LKOH,2007-10-08,46630,B,TRUE,0.05791734692946769,0.00622014133724842,2192.78
LKOH,2007-10-08,46634,B,TRUE,0.08888152809534794,0.01416813793121712,2192.57
LKOH,2007-10-08,46685,S,TRUE,-37.3147817458835,0.14896970217891195,2192.99
LKOH,2007-10-08,46774,B,TRUE,100,0.2544333790122794,2192.59
LKOH,2007-10-08,46807,B,TRUE,0.04884546907487552,0.00938064593743265,2193.11
LKOH,2007-10-08,46918,B,TRUE,4.5572204601964e-4,0.00444023289303095,2194.32
LKOH,2007-10-08,46947,S,TRUE,0,0.02694931591603436,2193.93
LKOH,2007-10-08,46969,S,TRUE,-0.22774252988096233,0.00364493392015219,2195.6
LKOH,2007-10-08,47007,B,TRUE,77.89666486012918,0.00255400440827943,2185.53
LKOH,2007-10-08,47025,S,TRUE,0.23102534336519576,0.01892041753319786,2194.99
LKOH,2007-10-08,47042,S,TRUE,0.00728949310686645,0.01917604309643745,2194.94
LKOH,2007-10-08,47061,S,TRUE,-7.402766999375478,0.00651566205282101,2194.89
LKOH,2007-10-08,47142,B,TRUE,0.12726757373719846,0.21585037781816752,2193.25
LKOH,2007-10-08,47173,S,TRUE,-54.02764448635807,0.1324859818890835,2193.25
LKOH,2007-10-08,47217,B,TRUE,100,0.07129180896129646,2191.07
LKOH,2007-10-08,47228,S,TRUE,0,0.21365757537586105,2193
LKOH,2007-10-08,47243,S,TRUE,4.871591589140993,0.22809287877354836,2194
LKOH,2007-10-08,47246,S,TRUE,-0.2360225127569252,0.09222262359734663,2192.95
LKOH,2007-10-08,47267,B,TRUE,0.00273826311970068,0.13611151880159564,2191.17
LKOH,2007-10-08,47301,B,TRUE,17.214153353163514,0.00808109297982153,2192
LKOH,2007-10-08,47360,S,TRUE,-3.31098589570986,0.01891657358909949,2193.8
LKOH,2007-10-08,47371,B,TRUE,0.2704436177306715,0.01198661105031188,2192
LKOH,2007-10-08,47407,B,TRUE,0.00912325517743901,0.14068581663939017,2192.2
LKOH,2007-10-08,47422,B,TRUE,0.02172465229152545,0.2709484674140434,2192.21
LKOH,2007-10-08,47478,B,TRUE,0.02987457240592806,0.00101938374663756,2192.5
LKOH,2007-10-08,47498,S,TRUE,4.1703023381303e-4,0.00392529834690955,2192.51
LKOH,2007-10-08,47523,S,TRUE,-0.5769230769230769,1.6510643855394e-4,2193
LKOH,2007-10-08,47548,B,TRUE,5.3459797519697e-4,0.00257476470887319,2193
LKOH,2007-10-08,47556,B,TRUE,4.5609826181947e-4,6.2980354357713e-4,2192.51
LKOH,2007-10-08,47563,B,TRUE,90.9103353583288,0.00185264707997783,2191.55
LKOH,2007-10-08,47572,B,TRUE,74.0255057092865,3.3966535233707e-4,2192.61
LKOH,2007-10-08,47624,S,TRUE,0.00912075884712778,0.0018671963279333,2192.8
LKOH,2007-10-08,47637,B,TRUE,-0.00996912124357518,0.00340368692824665,2192.8
LKOH,2007-10-08,47648,S,TRUE,-0.0296582395370731,0.00228530504475279,2192.24
LKOH,2007-10-08,47741,B,TRUE,0.00319337238372309,0.00876251934434057,2192.04
LKOH,2007-10-08,47773,B,TRUE,100,0.00859282180947867,2193
LKOH,2007-10-08,47784,S,TRUE,0,0.00121581537462219,2193
LKOH,2007-10-08,47789,B,TRUE,100,0.00242867363543421,2192.12
LKOH,2007-10-08,47815,S,TRUE,-80.95330499611619,0.00801283416974121,2193.56
LKOH,2007-10-08,47843,B,TRUE,0.00136846330692558,0.00359527485362067,2192.24
LKOH,2007-10-08,47895,B,TRUE,0.00380874446678434,0.00157973981887375,2192.4
LKOH,2007-10-08,47898,B,TRUE,11.776094289354711,0.00560984390350241,2186.4
LKOH,2007-10-08,47910,S,TRUE,-100,0.0192057280990433,2192.99
LKOH,2007-10-08,47927,B,TRUE,100,0.00305371991815434,2192.26
LKOH,2007-10-08,47934,B,TRUE,92.85754313167531,0.00967886405169191,2192.5
LKOH,2007-10-08,47945,S,TRUE,-2.1054600388507287,0.01253973906917245,2192.33
LKOH,2007-10-08,48002,S,TRUE,-0.1686519596648135,6.9755054364033e-4,2192.56
LKOH,2007-10-08,48035,B,TRUE,0.01414033599262629,7.7165191688255e-4,2192.31
LKOH,2007-10-08,48038,S,TRUE,-100,0.08357539319030724,2192.5
LKOH,2007-10-08,48040,S,TRUE,0,6.824515149380644e-5,2192.4
LKOH,2007-10-08,48049,B,TRUE,0.00664594063710792,2.3685024919697e-4,2192.32
LKOH,2007-10-08,48166,S,TRUE,0.01619603128799592,0.00906146000566902,2191.99
LKOH,2007-10-08,48204,S,TRUE,0.01277488821971645,0.26414521063483687,2191.8
LKOH,2007-10-08,48236,B,TRUE,-0.03340787732189593,0.07332961702483042,2191.1
LKOH,2007-10-08,48244,B,TRUE,-0.04107525900233175,0.01172887483472264,2191.1
LKOH,2007-10-08,48259,S,TRUE,0.02888267782781628,0.00604638733969674,2191.1
LKOH,2007-10-08,48309,S,TRUE,-4.219700193953079,0.05331922369175678,2191
LKOH,2007-10-08,48430,B,TRUE,9.447177443613676,5.1555452680352e-4,2191.01
LKOH,2007-10-08,48625,B,TRUE,56.10119937035875,0.11350313216682471,2188.64
LKOH,2007-10-08,48676,S,TRUE,-2.334352218090729,0.00739084505019804,2189.2
LKOH,2007-10-08,48811,B,TRUE,0,0.12310853658507044,2188.61
LKOH,2007-10-08,48843,B,TRUE,9.1406424957527e-4,0.00600981624286551,2188.03
LKOH,2007-10-08,48853,S,TRUE,-100,0.0020716980683736,2189.96
LKOH,2007-10-08,48919,S,TRUE,-9.080554152740287,0.00404731494587977,2189.05
LKOH,2007-10-08,48985,B,TRUE,5.249787142312422,0.00416064668423182,2188.21
LKOH,2007-10-08,48994,S,TRUE,-13.484716351818092,0.00212158469676364,2188
LKOH,2007-10-08,49001,B,TRUE,0.5234816595340627,0.00188890859496178,2187
LKOH,2007-10-08,49034,B,TRUE,100,0.01606000479472909,2186.11
LKOH,2007-10-08,49182,B,TRUE,0.5427637533873245,0.00203692156154912,2186
LKOH,2007-10-08,49231,B,TRUE,81.58602465890895,0.00221629330540939,2184.12
LKOH,2007-10-08,49328,B,TRUE,0.00183021129789267,5.139923930367837e-5,2185.54
LKOH,2007-10-08,49395,B,TRUE,100,0.00420270193982789,2186.1
LKOH,2007-10-08,49429,B,TRUE,0.02973222698952676,1.4178902329393e-4,2186.18
LKOH,2007-10-08,49451,B,TRUE,0.00457414692159496,0.00178683752929363,2186.2
LKOH,2007-10-08,49507,B,TRUE,100,8.785333783993e-4,2186.37
LKOH,2007-10-08,49575,S,TRUE,-25.74272106929943,5.9729994579983e-4,2187.99
LKOH,2007-10-08,49577,B,TRUE,100,0.00573575546807727,2187.03
LKOH,2007-10-08,49592,B,TRUE,0.02972094320556791,8.8555691829114e-4,2187.01
LKOH,2007-10-08,49611,B,TRUE,8.844955534876796,0.00730944372217815,2187.73
LKOH,2007-10-08,49631,B,TRUE,13.043478260869565,0.00123579718326755,2186.44
LKOH,2007-10-08,49636,B,TRUE,-4.5704048008529e-4,0.00103281199852514,2187.99
LKOH,2007-10-08,49643,S,TRUE,-11.360049982386805,0.00193261039878328,2187.98
LKOH,2007-10-08,49695,B,TRUE,100,0.00211552449891722,2187.05
LKOH,2007-10-08,49724,B,TRUE,0.00320062915225226,9.0262336332484e-4,2187.07
LKOH,2007-10-08,49750,S,TRUE,0.04796886135627282,0.00309457297905027,2188.92
LKOH,2007-10-08,49815,B,TRUE,50,0.00115893462169542,2188
LKOH,2007-10-08,49830,S,TRUE,-40,0.0012590324563852,2188.1
LKOH,2007-10-08,49864,B,TRUE,1.1540465897725362e-5,0.00584609516098252,2189.94
LKOH,2007-10-08,49925,B,TRUE,0.03653301671386345,5.2525854428289e-4,2189.8
LKOH,2007-10-08,49958,S,TRUE,1.209208803136128,0.00174643627867852,2189.95
LKOH,2007-10-08,50036,S,TRUE,0.4690075945436187,0.01139201077176511,2189.73
LKOH,2007-10-08,50089,S,TRUE,2.0011873772663,0.00965323074780716,2189.7
LKOH,2007-10-08,50153,S,TRUE,0.00228420018731272,0.0101459379584713,2188.95
LKOH,2007-10-08,50159,S,TRUE,1.6607206225859398e-6,1.4133993477315e-4,2189.63
LKOH,2007-10-08,50196,S,TRUE,3.243540145587151e-5,4.1985350798666976e-5,2189
LKOH,2007-10-08,50217,B,TRUE,0.05858061691283297,0.00761038630283583,2188
LKOH,2007-10-08,50278,S,TRUE,0.0963914864846403,0.00279389078168746,2188.99
LKOH,2007-10-08,50323,B,TRUE,0,0.02960509492696777,2187.71
LKOH,2007-10-08,50348,B,TRUE,-0.00157050824838115,7.1026055456631e-4,2188.62
LKOH,2007-10-08,50384,B,TRUE,0.00555372336012151,0.00786045055541099,2187.78
LKOH,2007-10-08,50451,B,TRUE,0.0012269386653443,0.00819433524630732,2187.73
LKOH,2007-10-08,50503,S,TRUE,-0.2804464889991118,0.01958511881286982,2188
LKOH,2007-10-08,50539,S,TRUE,0.00518071554824382,0.00452406066027067,2187.6
LKOH,2007-10-08,50562,S,TRUE,0.00767679189462454,0.00278424080167885,2187.86
LKOH,2007-10-08,50601,B,TRUE,-9.1457837936628e-5,1.9433781792321e-4,2186.8
LKOH,2007-10-08,50660,B,TRUE,0,0.00108519262224368,2186.8
LKOH,2007-10-08,50662,S,TRUE,0.02453136284399781,0.00306202249496923,2187.7
LKOH,2007-10-08,50754,B,TRUE,0.0036578451634109,0.0034994183319354,2187.08
LKOH,2007-10-08,50762,B,TRUE,-6.4004388872321e-4,8.4702350473555e-4,2187.35
LKOH,2007-10-08,50774,B,TRUE,-0.02297863095742929,0.00442466708155032,2187
LKOH,2007-10-08,50859,B,TRUE,0.00799176047436905,0.00713040016130163,2186.21
