,Unnamed: 0,DATE,SECCODE,OBPLOTNO,BUYSELLOBP,TRADESNOTRADES,BUYSELLYIELD,OBPTDVOLRATIO,MINMAXRATIO,GROUP
690,6818,2007-10-08,LKOH,26225,B,T,0.0093855733663291,0.0046189955726297,2152.23,0
691,6826,2007-10-08,LKOH,26250,S,T,-3.122466163694009,0.0129634503006074,2188.9,4
692,6847,2007-10-08,LKOH,26325,B,T,-0.0141618725245625,0.0071741372904346,2153.67,0
693,6850,2007-10-08,LKOH,26336,B,T,-0.00814383752071,0.0022490762971173,2153.7,0
694,6854,2007-10-08,LKOH,26351,B,T,0.0002878260693229,0.0064850756534204,2153.1,0
695,6857,2007-10-08,LKOH,26358,S,T,-100.0,0.0050340623285826,2153.93,1
696,6860,2007-10-08,LKOH,26375,S,T,0.0194018370835656,0.0002032609357086,2153.67,0
697,6862,2007-10-08,LKOH,26385,B,T,14.177442240846712,0.0095999871425194,2153.2,0
698,6923,2007-10-08,LKOH,26646,B,T,0.1299079198689226,0.0014705000385142,2154.0,0
699,6935,2007-10-08,LKOH,26685,S,T,-51.82927112278169,0.0050763880932388,2154.54,0
700,6941,2007-10-08,LKOH,26706,B,T,32.78750931731002,0.004225404010352,2154.02,0
701,6942,2007-10-08,LKOH,26709,B,T,4.765020731514287,0.0160601157905679,2154.5,0
702,6945,2007-10-08,LKOH,26716,B,T,5.101888905219904,0.0009653196532378,2154.77,0
703,6989,2007-10-08,LKOH,26902,B,T,0.0116020586692902,0.0001176518816566,2154.79,0
704,7012,2007-10-08,LKOH,27014,B,T,100.0,0.0007163265981745,2155.2,3
705,7034,2007-10-08,LKOH,27113,B,T,-0.0083534434750248,0.0139101198718115,2154.8,0
706,7040,2007-10-08,LKOH,27127,S,T,4.386827695557848e-05,0.0033354796907943,2154.8,0
707,7044,2007-10-08,LKOH,27138,S,T,-100.0,0.011536134084793,2155.95,1
708,7060,2007-10-08,LKOH,27228,S,T,-100.0,0.0149539698988357,2155.79,1
709,7079,2007-10-08,LKOH,27295,B,T,0.0177829129080559,0.0134885296299001,2155.51,0
710,7085,2007-10-08,LKOH,27337,B,T,0.009275577404685,0.004069533797729,2156.2,0
711,7090,2007-10-08,LKOH,27384,S,T,-7.624372427026007,0.0163806456143821,2157.5,0
712,7094,2007-10-08,LKOH,27406,B,T,4.462318276420776,0.001645276779144,2156.5,0
713,7109,2007-10-08,LKOH,27483,S,T,0.000338675513855,0.0045401822955413,2155.95,0
714,7119,2007-10-08,LKOH,27539,B,T,0.0078873866768153,0.0182005729989026,2155.34,0
715,7134,2007-10-08,LKOH,27609,B,T,0.2764402120977,0.0013733385791503,2155.0,0
716,7145,2007-10-08,LKOH,27639,B,T,100.0,0.0023040740398546,2153.27,3
717,7151,2007-10-08,LKOH,27669,S,T,0.0060355633966344,0.0003111977580282,2153.9,0
718,7156,2007-10-08,LKOH,27681,B,T,19.945531995946396,0.0011415081550381,2153.33,0
719,7157,2007-10-08,LKOH,27685,B,T,0.0032508243161734,0.0013625920400069,2153.3,0
720,7167,2007-10-08,LKOH,27741,B,T,0.0046439484707646,0.0015034824284256,2153.34,0
721,7170,2007-10-08,LKOH,27751,B,T,9.947576273047105e-05,0.0027461336347582,2154.15,0
722,7177,2007-10-08,LKOH,27769,B,T,0.0046439053386293,0.0045930777269224,2153.36,0
723,7180,2007-10-08,LKOH,27778,B,T,0.016115012432148,0.0016589190850437,2153.7,0
724,7187,2007-10-08,LKOH,27808,B,T,0.0255363800556313,0.0032237867867442,2153.79,0
725,7205,2007-10-08,LKOH,27873,B,T,0.0069707186998554,0.0011644724143424,2154.39,0
726,7229,2007-10-08,LKOH,27964,B,T,0.0308366398277748,0.0008029824061395,2153.8,0
727,7281,2007-10-08,LKOH,28169,B,T,100.0,0.0043889020949414,2155.11,3
728,7299,2007-10-08,LKOH,28237,S,T,-100.0,0.0075557728241081,2156.94,1
729,7300,2007-10-08,LKOH,28245,S,T,-100.0,0.0044988202822886,2156.89,1
730,7338,2007-10-08,LKOH,28376,B,T,100.0,0.0018212347261141,2155.52,3
731,7342,2007-10-08,LKOH,28394,S,T,0.0231415543263445,0.0068039163809308,2156.5,0
732,7355,2007-10-08,LKOH,28458,S,T,-0.0030561649585348,0.001646539702748,2157.01,0
733,7362,2007-10-08,LKOH,28477,S,T,0.0009272223200948,0.0002532667682519,2156.98,0
734,7365,2007-10-08,LKOH,28489,B,T,100.0,0.0056930805767919,2155.67,3
735,7368,2007-10-08,LKOH,28496,B,T,9.090698262776186,0.0007189963032376,2156.0,0
736,7379,2007-10-08,LKOH,28540,S,T,-100.0,0.0003644674613008,2156.8,1
737,7389,2007-10-08,LKOH,28576,B,T,0.0,0.0049478851386435,2156.0,0
738,7398,2007-10-08,LKOH,28610,B,T,0.0,0.0010466984293646,2155.61,0
739,7401,2007-10-08,LKOH,28621,S,T,-100.0,0.0063988393679,2156.53,1
740,7407,2007-10-08,LKOH,28648,B,T,19.99987854395444,0.0037085018549605,2156.54,0
741,7408,2007-10-08,LKOH,28651,B,T,6.474802612406612,0.000485149432113,2156.01,0
742,7418,2007-10-08,LKOH,28708,B,T,1.2651618342333135,0.0048546701202175,2155.86,0
743,7424,2007-10-08,LKOH,28731,S,T,-1.0413970327455002,0.0028512336732748,2156.99,0
744,7425,2007-10-08,LKOH,28735,B,T,21.9745793236438,0.0020523069369298,2156.55,0
745,7432,2007-10-08,LKOH,28761,B,T,0.8024777050824747,0.000320143718485,2157.0,0
746,7449,2007-10-08,LKOH,28827,S,T,-53.9367272248981,0.0018182947855358,2156.69,0
747,7458,2007-10-08,LKOH,28886,B,T,0.0004638197411059,0.0007450447030479,2156.01,0
748,7461,2007-10-08,LKOH,28904,S,T,-100.0,0.0019992742168676,2156.0,1
749,7464,2007-10-08,LKOH,28912,B,T,-0.023191094619666,0.0046022521811675,2156.0,0
750,7472,2007-10-08,LKOH,28947,S,T,-100.0,0.0006408663643444,2156.55,1
751,7478,2007-10-08,LKOH,28961,B,T,19.062156561182405,0.000832980358297,2156.0,0
752,7483,2007-10-08,LKOH,28980,S,T,1.535080602163306,0.0001019304652799,2156.89,0
753,7503,2007-10-08,LKOH,29047,S,T,-100.0,0.0023679434319308,2156.65,1
754,7505,2007-10-08,LKOH,29059,S,T,-100.0,0.0001684210184625,2156.63,1
755,7507,2007-10-08,LKOH,29064,B,T,24.773410710258347,6.34580932042937e-05,2155.85,0
756,7526,2007-10-08,LKOH,29129,B,T,0.1791777099437664,0.0028631146086596,2156.5,0
757,7565,2007-10-08,LKOH,29296,B,T,100.0,0.0068513631304547,2156.6,3
758,7566,2007-10-08,LKOH,29298,B,T,82.23816743570588,0.0037531869830593,2156.61,3
759,7573,2007-10-08,LKOH,29330,S,T,0.0032455489614108,0.0059241051885019,2156.8,0
760,7576,2007-10-08,LKOH,29338,B,T,0.0162345192263049,0.0086415766089569,2155.9,0
761,7587,2007-10-08,LKOH,29378,S,T,0.0,0.0017255861516467,2156.0,0
762,7601,2007-10-08,LKOH,29435,B,T,-0.0028659977197991,0.0005848310026625,2156.19,0
763,7606,2007-10-08,LKOH,29447,B,T,0.0032473406599599,0.0049962795310606,2155.61,0
764,7614,2007-10-08,LKOH,29472,S,T,-100.0,0.0008727494937506,2156.1,1
765,7621,2007-10-08,LKOH,29494,B,T,0.0241220949111649,0.0015897711545047,2155.7,0
766,7632,2007-10-08,LKOH,29519,B,T,0.0204117608855018,0.0006354517677712,2155.62,0
767,7647,2007-10-08,LKOH,29570,B,T,0.016233766233762,0.000226297695079,2156.0,0
768,7651,2007-10-08,LKOH,29585,B,T,0.0,0.0008288888732323,2156.01,0
769,7682,2007-10-08,LKOH,29679,B,T,-0.0001108163954671,0.0007677089081683,2157.9,0
770,7699,2007-10-08,LKOH,29756,B,T,81.13469820238039,0.0054487904273771,2158.2,3
771,7746,2007-10-08,LKOH,29971,B,T,0.0099086697173051,0.0019557925545726,2160.6,0
772,7748,2007-10-08,LKOH,29977,S,T,-16.666666666666668,0.0024198190144695,2161.0,0
773,7751,2007-10-08,LKOH,29988,S,T,-23.26235696396452,0.0083344021193035,2161.01,0
774,7788,2007-10-08,LKOH,30163,B,T,0.0004627465860971,0.0180036732860763,2161.01,0
775,7800,2007-10-08,LKOH,30195,B,T,0.000686031353431,0.0036206614530776,2161.55,0
776,7822,2007-10-08,LKOH,30254,S,T,-3.213195720875119,0.0014754246515718,2161.95,0
777,7836,2007-10-08,LKOH,30310,S,T,0.0,0.0020522506709383,2161.6,0
778,7848,2007-10-08,LKOH,30378,B,T,0.0185048112509294,0.0003168408158726,2161.6,0
779,7860,2007-10-08,LKOH,30431,B,T,100.0,0.0208879271695427,2161.71,3
780,7864,2007-10-08,LKOH,30441,B,T,0.0,0.0148021636060817,2161.8,0
781,7867,2007-10-08,LKOH,30450,S,T,-6.992723626146096,0.0076653951370633,2162.85,0
782,7869,2007-10-08,LKOH,30467,B,T,10.525635646512852,0.0030395904508289,2162.77,0
783,7874,2007-10-08,LKOH,30491,S,T,0.0005851860066048,0.0065524893227648,2162.98,0
784,7891,2007-10-08,LKOH,30581,B,T,0.0351305653496506,0.0114218661897594,2163.45,0
785,7942,2007-10-08,LKOH,30787,B,T,0.0022147984662413,0.0001660153497042,2163.04,0
786,7964,2007-10-08,LKOH,30889,B,T,0.0873382624768887,0.0064178841754875,2164.0,0
787,7977,2007-10-08,LKOH,30965,B,T,0.0485201358563888,0.0147833609278023,2164.05,0
788,7978,2007-10-08,LKOH,30974,S,T,-4.057266327572058,0.0023286214941306,2165.04,0
789,7989,2007-10-08,LKOH,31011,S,T,-3.701428059629437,0.0040597576051784,2165.7,0
790,8016,2007-10-08,LKOH,31113,S,T,4.947890223301252,0.0087695185362757,2166.58,0
791,8023,2007-10-08,LKOH,31133,S,T,-6.260211368263249,0.0017781721681632,2166.5,0
792,8026,2007-10-08,LKOH,31145,B,T,50.00046183616824,0.0041438251257781,2165.27,3
793,8037,2007-10-08,LKOH,31198,S,T,-52.3807325320721,0.0073490838413993,2165.99,1
794,8039,2007-10-08,LKOH,31205,S,T,-7.46122381986418,0.0047885070191389,2166.0,0
795,8044,2007-10-08,LKOH,31227,S,T,-4.382904313258718,0.0026140081923875,2165.9,0
796,8067,2007-10-08,LKOH,31312,B,T,7.391775693863236,0.0016865981004494,2164.3,0
797,8078,2007-10-08,LKOH,31340,B,T,-0.0166240291105279,0.0017186405048218,2165.54,0
798,8133,2007-10-08,LKOH,31506,S,T,0.0388716440217049,0.0038043751318372,2165.29,0
799,8185,2007-10-08,LKOH,31709,B,T,100.0,0.002657142591988,2164.4,3
800,8199,2007-10-08,LKOH,31774,B,T,34.48368258319526,0.0051248058362746,2164.59,0
801,8220,2007-10-08,LKOH,31879,B,T,0.000461678385613,0.0056094912956876,2166.01,0
802,8223,2007-10-08,LKOH,31889,S,T,-3.446044610549293,0.0070238612491568,2166.19,0
803,8225,2007-10-08,LKOH,31897,B,T,-0.0080369051283182,0.0055463161498762,2166.0,0
804,8228,2007-10-08,LKOH,31908,B,T,0.0001826992475396,0.0057759208240006,2165.16,0
805,8254,2007-10-08,LKOH,31996,S,T,0.0354959533587303,0.0048575752201205,2166.59,0
806,8270,2007-10-08,LKOH,32059,B,T,0.0494322292193597,0.0072913639568551,2166.21,0
807,8278,2007-10-08,LKOH,32096,B,T,0.2099633784194739,0.0001216962978343,2168.1,4
808,8286,2007-10-08,LKOH,32139,S,T,0.0018442018294465,0.003963980543267,2168.96,4
809,8293,2007-10-08,LKOH,32168,S,T,-10.160957303610864,0.0009564923773299,2168.77,4
810,8296,2007-10-08,LKOH,32179,B,T,100.0,0.0003969992333592,2167.45,3
811,8307,2007-10-08,LKOH,32232,S,T,-100.0,0.0010611345558158,2168.7,1
812,8311,2007-10-08,LKOH,32248,S,T,-49.99077746011252,0.0012804859453352,2168.6,1
813,8315,2007-10-08,LKOH,32266,B,T,73.07064432245016,0.0037728667819953,2167.77,3
814,8316,2007-10-08,LKOH,32268,S,T,-22.02949615192149,1.791118168860628e-05,2168.5,4
815,8320,2007-10-08,LKOH,32280,B,T,0.3579500899488084,0.001332866931283,2167.9,4
816,8335,2007-10-08,LKOH,32343,B,T,-0.2243738507002615,0.0648753309938657,2195.1,4
817,8348,2007-10-08,LKOH,32397,S,T,-3.6761635706226783,0.0024511710279393,2167.88,4
818,8351,2007-10-08,LKOH,32416,B,T,9.790220954942896,0.0104135658849867,2167.21,4
819,8381,2007-10-08,LKOH,32529,B,T,0.0036610744475164,0.0022853615661465,2168.4,4
820,8390,2007-10-08,LKOH,32553,S,T,0.0015947398513754,0.0076570085530806,2168.8,4
821,8397,2007-10-08,LKOH,32570,B,T,0.0476354584922115,0.0020383476414793,2168.14,4
822,8398,2007-10-08,LKOH,32572,S,T,-1.3419630696365483,0.0039556192851327,2169.0,4
823,8410,2007-10-08,LKOH,32626,B,T,0.0598605928502225,0.0091791128717753,2168.5,4
824,8414,2007-10-08,LKOH,32637,S,T,-0.0041501620868926,0.0004112984922636,2168.59,4
825,8430,2007-10-08,LKOH,32690,B,T,19.10238666251837,0.0009263025735136,2167.8,4
826,8470,2007-10-08,LKOH,32897,S,T,-100.0,0.0104710564164565,2169.0,1
827,8472,2007-10-08,LKOH,32906,B,T,0.0645756457564617,0.0275729380972423,2168.0,4
828,8475,2007-10-08,LKOH,32916,B,T,6.010078013106312,0.004149558588736,2168.83,4
829,8491,2007-10-08,LKOH,32998,B,T,0.00461020699829,0.0074401151663542,2169.1,4
830,8494,2007-10-08,LKOH,33024,S,T,-49.977408944213934,0.0092941868245964,2169.0,1
831,8500,2007-10-08,LKOH,33087,B,T,0.0464019785177498,0.0030482975510378,2170.01,4
832,8505,2007-10-08,LKOH,33107,S,T,-4.105358203836562,0.0027549871377985,2169.33,4
833,8506,2007-10-08,LKOH,33115,S,T,-34.494295952069045,0.0065660365680477,2170.98,4
834,8517,2007-10-08,LKOH,33155,B,T,0.0080967577027313,0.0033768975076711,2170.2,4
835,8518,2007-10-08,LKOH,33158,S,T,-7.1629033557199255,0.0002132750228646,2170.1,4
836,8529,2007-10-08,LKOH,33211,S,T,-100.0,0.0020372339610131,2170.97,1
837,8532,2007-10-08,LKOH,33219,S,T,-100.0,0.0005970269652207,2170.8,1
838,8541,2007-10-08,LKOH,33254,B,T,0.0027259068438297,0.0032905053864653,2170.02,4
839,8548,2007-10-08,LKOH,33270,S,T,-56.33418572430538,0.0001293703073662,2169.98,1
840,8572,2007-10-08,LKOH,33344,S,T,-1.391435229379877,0.0007102087376751,2169.6,4
841,8590,2007-10-08,LKOH,33419,S,T,0.0456614441220551,0.0120266212756665,2168.99,4
842,8598,2007-10-08,LKOH,33444,S,T,0.014076125916071,0.0013984737381962,2168.8,4
843,8618,2007-10-08,LKOH,33528,S,T,-2.914014862433685,0.0127619713895332,2168.0,4
844,8630,2007-10-08,LKOH,33584,B,T,1.4668456905445022,0.0024731332555795,2168.61,4
845,8639,2007-10-08,LKOH,33612,B,T,-5.777724802385715e-05,0.0034880228853194,2168.0,4
846,8655,2007-10-08,LKOH,33696,B,T,0.1468214536535825,0.0017886036090575,2169.26,4
847,8658,2007-10-08,LKOH,33702,B,T,1.0028774933507598,0.04351256371219,2168.0,4
848,8661,2007-10-08,LKOH,33708,B,T,83.92479139234081,0.0007908586440008,2167.3,3
849,8670,2007-10-08,LKOH,33743,S,T,-6.743798522952091,0.0007036717296199,2168.03,4
850,8681,2007-10-08,LKOH,33801,B,T,20.0,0.0059363751873279,2168.9,4
851,8687,2007-10-08,LKOH,33827,B,T,0.0046123333794524,0.0003562440678658,2168.1,4
852,8706,2007-10-08,LKOH,33932,S,T,0.04599907585896,0.017355368814689,2170.99,4
853,8719,2007-10-08,LKOH,33969,S,T,-1.7675810326615662,0.0019016118131982,2169.0,4
854,8744,2007-10-08,LKOH,34076,S,T,-4.8256690971004685,0.0040591660444701,2169.01,4
855,8745,2007-10-08,LKOH,34090,S,T,-100.0,0.000771391991486,2171.2,1
856,8760,2007-10-08,LKOH,34152,B,T,23.17856176440468,0.0044784618282955,2171.0,4
857,8771,2007-10-08,LKOH,34196,S,T,-0.0032910014513838,0.0038281121880717,2170.2,4
858,8772,2007-10-08,LKOH,34201,B,T,25.72516594074196,0.0017029283932938,2169.8,4
859,8779,2007-10-08,LKOH,34236,B,T,100.0,0.0020792940251173,2168.72,3
860,8813,2007-10-08,LKOH,34348,B,T,0.0010915126658079,0.0411105899462634,2169.0,4
861,8837,2007-10-08,LKOH,34438,B,T,2.6113861283052344,0.0443958109453566,2170.0,4
862,8870,2007-10-08,LKOH,34631,B,T,100.0,0.0108657327781946,2166.08,3
863,8875,2007-10-08,LKOH,34647,S,T,0.0050761655568381,0.0129780035067608,2166.99,0
864,8894,2007-10-08,LKOH,34731,B,T,0.0152401712441026,0.0040354223501577,2165.33,0
865,8895,2007-10-08,LKOH,34736,B,T,0.022521000833277,0.0019497342135139,2166.0,0
866,8897,2007-10-08,LKOH,34748,B,T,2.6718484213129194,0.0049659042217263,2166.5,0
867,8901,2007-10-08,LKOH,34758,B,T,0.0120400886310137,0.004338801084437,2165.35,0
868,8904,2007-10-08,LKOH,34772,S,T,-0.7983928531058222,0.0090921259308116,2166.69,0
869,8906,2007-10-08,LKOH,34779,B,T,1.236308081503562,0.0003927591712171,2166.01,0
870,8919,2007-10-08,LKOH,34819,B,T,100.0,0.0002119045398016,2165.51,3
871,8925,2007-10-08,LKOH,34842,S,T,-0.3800184991082288,0.0010304330373564,2166.08,0
872,8927,2007-10-08,LKOH,34849,S,T,-0.024012708264065,0.0061280331155632,2165.52,0
873,8932,2007-10-08,LKOH,34860,S,T,-1.0,0.0050826055247247,2166.01,0
874,8933,2007-10-08,LKOH,34865,B,T,-9.14127423842668e-05,0.0030511597517856,2166.0,0
875,8934,2007-10-08,LKOH,34870,B,T,0.0041558921314966,0.0067622759535117,2165.6,0
876,8954,2007-10-08,LKOH,34958,B,T,100.0,0.0170145428897457,2165.51,3
877,8960,2007-10-08,LKOH,34984,B,T,0.0099206834162766,0.0008639965212965,2166.06,0
878,8986,2007-10-08,LKOH,35111,S,T,2.3077633689974773e-06,0.0055208452287762,2166.6,0
879,8996,2007-10-08,LKOH,35149,B,T,-0.1009138409605896,0.0007799290400863,2165.0,0
880,9002,2007-10-08,LKOH,35185,B,T,0.406637491507639,0.0145032795570573,2165.26,0
881,9007,2007-10-08,LKOH,35201,B,T,2.526762849906347,0.0011372750337704,2166.0,0
882,9015,2007-10-08,LKOH,35232,S,T,-28.57142857142857,0.0027270832936582,2166.11,0
883,9061,2007-10-08,LKOH,35406,B,T,0.0014301372684825,0.0081942219399769,2167.2,4
884,9076,2007-10-08,LKOH,35471,B,T,1.418838775422122,0.001052245617159,2167.09,0
885,9078,2007-10-08,LKOH,35488,B,T,27.828282828282823,0.013804684433854,2167.0,4
886,9080,2007-10-08,LKOH,35511,B,T,0.0872427675983832,0.0075737430466785,2167.15,4
887,9099,2007-10-08,LKOH,35584,B,T,0.0080726259560379,0.0494478471448626,2167.82,4
888,9104,2007-10-08,LKOH,35599,B,T,-0.0452029520295211,0.000945767012764,2168.0,4
889,9105,2007-10-08,LKOH,35602,S,T,0.0157805155719822,0.0001265494637953,2168.82,4
890,9127,2007-10-08,LKOH,35676,S,T,-50.0,0.0004218974043384,2167.15,1
891,9137,2007-10-08,LKOH,35703,S,T,-100.0,0.0006181426203572,2168.64,1
892,9144,2007-10-08,LKOH,35727,B,T,0.6500052637583972,0.0054107315442107,2166.32,0
893,9150,2007-10-08,LKOH,35752,B,T,0.0014545012319795,0.0046840964476829,2167.08,0
894,9162,2007-10-08,LKOH,35792,S,T,-33.31988738609248,0.0113771256502783,2168.37,4
895,9164,2007-10-08,LKOH,35796,S,T,-100.0,0.0003071127667391,2167.93,1
896,9190,2007-10-08,LKOH,35886,S,T,0.0198296494763723,0.0016726791619481,2168.47,4
897,9202,2007-10-08,LKOH,35940,B,T,-0.040954797047974,0.0019008886471126,2168.0,4
898,9210,2007-10-08,LKOH,35971,B,T,0.0161553871292296,0.0394944456944495,2166.46,4
899,9213,2007-10-08,LKOH,35981,B,T,100.0,0.0041534137123317,2166.47,3
900,9235,2007-10-08,LKOH,36039,B,T,100.0,0.0006921771805206,2166.74,3
901,9236,2007-10-08,LKOH,36043,S,T,0.0345940959409594,0.0051669642502489,2168.0,4
902,9246,2007-10-08,LKOH,36080,S,T,0.0,0.0810993086995974,2167.87,4
903,9250,2007-10-08,LKOH,36096,S,T,0.0011117077634884,0.0013524529294164,2167.86,4
904,9254,2007-10-08,LKOH,36116,B,T,5.993716547325743e-05,0.0254971917934633,2166.78,4
905,9256,2007-10-08,LKOH,36120,B,T,0.0,0.0195679786452572,2167.0,4
906,9267,2007-10-08,LKOH,36158,B,T,100.0,0.0028595681973676,2167.1,3
907,9270,2007-10-08,LKOH,36173,B,T,0.0042140064324397,0.0053170920031723,2167.12,0
908,9284,2007-10-08,LKOH,36235,B,T,100.0,0.0182080687720056,2167.0,3
909,9285,2007-10-08,LKOH,36243,B,T,9.452312477878843,0.0093147453083761,2167.11,4
910,9291,2007-10-08,LKOH,36266,B,T,-0.0045330194681248,0.0429828096098746,2168.0,4
911,9298,2007-10-08,LKOH,36287,B,T,0.0,0.0036839806296369,2168.0,4
912,9304,2007-10-08,LKOH,36306,B,T,4.748364284266547e-05,0.0027341825784988,2167.01,0
913,9316,2007-10-08,LKOH,36367,B,T,0.041478477279016,0.030346069991524,2169.8,4
914,9322,2007-10-08,LKOH,36394,B,T,0.1063412917699739,0.0068322245734623,2170.1,4
915,9323,2007-10-08,LKOH,36396,B,T,0.0230361667818475,0.0061711983920326,2170.5,4
916,9327,2007-10-08,LKOH,36415,S,T,-0.1798571376127683,0.0018320676585509,2170.5,4
917,9333,2007-10-08,LKOH,36450,B,T,0.0887021176990758,0.0012974798369277,2172.6,4
918,9336,2007-10-08,LKOH,36464,B,T,0.7810230160689232,0.0060802548769105,2172.44,4
919,9350,2007-10-08,LKOH,36542,S,T,-4.524572581535511,0.015824280298276,2174.49,4
920,9351,2007-10-08,LKOH,36549,S,T,1.1773362766740207,0.0364357432928921,2174.4,4
921,9357,2007-10-08,LKOH,36580,S,T,-0.0045998160073555,0.0001241394800448,2174.0,4
922,9360,2007-10-08,LKOH,36594,B,T,0.0004849705674293,0.0071899319435124,2173.08,4
923,9362,2007-10-08,LKOH,36598,S,T,-1.9565099940479511,0.0029033821442722,2173.8,4
924,9363,2007-10-08,LKOH,36602,S,T,-4.828284950750284,0.0006107281814777,2174.0,4
925,9380,2007-10-08,LKOH,36730,B,T,-0.0187247566586802,0.035707795754913,2173.98,4
926,9398,2007-10-08,LKOH,36812,B,T,0.0587997688913315,0.0156521534695396,2173.1,4
927,9404,2007-10-08,LKOH,36844,B,T,20.466623089015687,0.0319469794519805,2173.11,4
928,9423,2007-10-08,LKOH,36977,S,T,-5.004045874601076,0.003923798700401,2174.0,4
929,9427,2007-10-08,LKOH,36996,B,T,100.0,0.0041540469808325,2174.01,3
930,9439,2007-10-08,LKOH,37053,S,T,-8.246194856583358,0.001530054640999,2175.99,4
931,9459,2007-10-08,LKOH,37160,B,T,96.15462458066678,0.0751308890865179,2174.01,3
932,9462,2007-10-08,LKOH,37173,S,T,0.0022989034230755,0.1675361748839944,2174.95,2
933,9482,2007-10-08,LKOH,37248,B,T,3.229814217773093,0.0072628168115092,2173.2,4
934,9505,2007-10-08,LKOH,37360,S,T,-26.22916886447137,0.0029452982527085,2173.99,4
935,9507,2007-10-08,LKOH,37366,S,T,-0.1212042585407401,0.0054295354055722,2174.1,4
936,9510,2007-10-08,LKOH,37378,B,T,7.379901430043975,0.0006149120456075,2169.3,4
937,9511,2007-10-08,LKOH,37381,S,T,0.0059801459155444,0.0133020334448094,2173.86,4
938,9512,2007-10-08,LKOH,37386,S,T,-4.0175809461500505,0.000473777143536,2175.01,4
939,9516,2007-10-08,LKOH,37402,S,T,-8.969061196797997,0.0566142506520804,2173.9,4
940,9528,2007-10-08,LKOH,37448,S,T,0.0717673633314752,0.0751832760547479,2173.69,4
941,9534,2007-10-08,LKOH,37501,B,T,0.0011970390778104,0.0572358701043117,2172.09,4
942,9538,2007-10-08,LKOH,37510,S,T,-2.092730322222664,0.0038606478002096,2173.0,4
943,9550,2007-10-08,LKOH,37553,B,T,82.97701470287367,5.7561942526754106e-05,2172.14,3
944,9554,2007-10-08,LKOH,37565,S,T,-11.005914280461308,0.0042788036006995,2173.59,4
945,9564,2007-10-08,LKOH,37600,B,T,1.6060423355539597,0.0002426265963484,2172.2,4
946,9588,2007-10-08,LKOH,37705,B,T,0.0455593444976636,0.0036000364014908,2172.99,4
947,9604,2007-10-08,LKOH,37787,B,T,0.0138166075622982,0.0009926141041384,2171.3,4
948,9606,2007-10-08,LKOH,37791,B,T,100.0,0.0016198470327213,2171.24,3
949,9614,2007-10-08,LKOH,37813,S,T,-100.0,0.0005868954553751,2173.0,1
950,9615,2007-10-08,LKOH,37815,B,T,3.936194724259664,0.000840261759063,2172.33,4
951,9618,2007-10-08,LKOH,37822,B,T,0.0012140435841418,0.0023362525972328,2173.35,4
952,9630,2007-10-08,LKOH,37867,B,T,83.34875683506675,0.0004353682721721,2172.01,3
953,9652,2007-10-08,LKOH,37959,B,T,0.000920378091319,0.0160528766853793,2173.02,4
954,9680,2007-10-08,LKOH,38056,B,T,-0.0008712014838537,0.0054841302930553,2173.5,4
955,9689,2007-10-08,LKOH,38089,B,T,1.1980406125181224,0.0002772483432643,2172.01,4
956,9690,2007-10-08,LKOH,38092,S,T,-0.4520737588211718,0.0043662278460784,2173.0,4
957,9699,2007-10-08,LKOH,38126,B,T,28.35679183582625,0.0033145465759262,2171.51,4
958,9711,2007-10-08,LKOH,38161,S,T,-100.0,0.0057880785942434,2171.84,1
959,9732,2007-10-08,LKOH,38259,B,T,0.0,0.0048104910405189,2173.0,4
960,9742,2007-10-08,LKOH,38300,B,T,-0.0004604072762866,0.0049314728311202,2171.99,4
961,9749,2007-10-08,LKOH,38355,B,T,0.9106731076550156,0.0006583379943387,2172.1,4
962,9760,2007-10-08,LKOH,38391,B,T,2.9171365787301293,0.0008314378982114,2171.11,4
963,9770,2007-10-08,LKOH,38431,S,T,-0.1922642725598528,0.0096654089609509,2172.0,4
964,9780,2007-10-08,LKOH,38476,S,T,0.0,0.0004902383223957,2172.6,4
965,9782,2007-10-08,LKOH,38481,B,T,0.0843336026152732,0.007323205487865,2172.1,4
966,9793,2007-10-08,LKOH,38556,B,T,0.0011472409897134,0.0054251012007064,2172.73,4
967,9803,2007-10-08,LKOH,38604,S,T,-15.613391049822877,0.0001023293593253,2173.7,4
968,9805,2007-10-08,LKOH,38609,B,T,0.3992028603796171,0.0019048121262536,2173.11,4
969,9807,2007-10-08,LKOH,38616,S,T,0.0,0.0004077022203099,2173.0,4
970,9810,2007-10-08,LKOH,38636,S,T,-11.76467881215993,0.0074235133769183,2173.0,4
971,9818,2007-10-08,LKOH,38679,B,T,87.72073056256879,0.0005567046240286,2168.0,3
972,9824,2007-10-08,LKOH,38718,S,T,-19.99400952025474,0.0042747072612505,2170.11,4
973,9854,2007-10-08,LKOH,38819,S,T,0.0366337849453625,0.0189673831838075,2172.0,4
974,9875,2007-10-08,LKOH,38892,B,T,1.821369087096906,0.003436324955066,2168.31,4
975,9884,2007-10-08,LKOH,38935,B,T,0.1186239620403321,9.867122895978602e-05,2169.0,4
976,9907,2007-10-08,LKOH,39007,B,T,0.0072992981148658,0.0016621443125012,2169.3,4
977,9918,2007-10-08,LKOH,39054,B,T,-0.046072333563695,0.0093080556707805,2170.5,4
978,9936,2007-10-08,LKOH,39128,B,T,0.0004608273694691,0.0175925625411165,2170.01,4
